BOOK,CHAPTER,VERSE,LINE,TEXT
"LUKE","23","56","1","оумлъчашѧ по заповѣди ⁘"
"LUKE","24","1","0","Вь единѫ же собото ѕѣло рано . придѫ на гробъ несѫштѧ ѩже"
"LUKE","24","1","1","оуготовашѧ ароматꙑ . и дроугꙑѩ съ ними ."
"LUKE","24","2","0","обрѣтѫ же камень отъваленъ отъ гроба ."
"LUKE","24","3","0","ꙇ въшедъшѧ не обрѣтѫ тѣлесе ⷢ҇а иса ."
"LUKE","24","4","0","ꙇ бꙑстъ не домꙑслѧштамъ сѧ имъ о семь . ꙇ се мѫжа дъва стасте въ нихъ"
"LUKE","24","4","1","вь ризахъ бльштѧштахъ сѧ ."
"LUKE","24","5","0","Пристрашънамъ же бꙑвъшамъ имъ . ꙇ поклоньшамъ лице на землѭ ."
"LUKE","24","5","1","рѣсте къ нимъ . чъто иштете живааго съ мрътвꙑими ."
"LUKE","24","6","0","нѣстъ съде нъ въста . помѣнѣте ѣкоже ⷢ҇ла вамъ . еште сꙑ въ галилеи"
"LUKE","24","7","0","г҃лѧ . ѣко подобаатъ ⷭ҇ноу ⷱ҇лвчскоумоу прѣданоу бꙑти . въ рѫцѣ ⷱ҇лвкъ"
"LUKE","24","7","1","грѣшъникъ . пропѧтоу бꙑти . ꙇ третии день въскръснѫти ."
"LUKE","24","8","0","ꙇ помѣнѫшѧ ⷢ҇лꙑ его ."
"LUKE","24","9","0","ꙇ възвраштъшѧ сѧ отъ гроба . вьзвѣстишѧ вьсѣ си единомоу на десѧте и"
"LUKE","24","9","1","вьсѣмъ прочиимъ ."
"LUKE","24","10","0","бѣаше же мариѣ магдалини . ꙇ иоанна . ꙇ мариѣ иѣковлѣ . и прочѧѩ"
"LUKE","24","10","1","съ ними . ѩже и ⷢ҇лаахѫ къ ҇плмъ се ."
"LUKE","24","11","0","и ѣвишѧ сѧ прѣдъ ними ѣко блѧди ⷢ҇ли ихъ . и не имѣахѫ имъ вѣрꙑ ⁘"
"LUKE","24","12","0","Петръ же въставъ тече къ гро{ꙑ}боу . ꙇ приникъ видѣ ризꙑ единꙑ"
"LUKE","24","12","1","лежѧштѧ . ꙇ иде вь себѣ дивѧ сѧ бꙑвъшюмоу ."
"LUKE","24","13","0","ꙇ се дъва отъ нихъ бѣсте идѫшта въ тъжде день . вь весь отъстоѩштѫ"
"LUKE","24","13","1","стадии шесть десѧтъ отъ ҇ма . еиже имѧ емаоусъ ."
"LUKE","24","14","0","ꙇ та бесѣдоваашете къ себѣ . о вьсѣхъ сихъ . приключьшиихъ сѧ ."
"LUKE","24","15","0","ꙇ бꙑстъ бесѣдоуѭштема има и сътѧѕаѭштема сѧ . и самъ исъ . приближь"
"LUKE","24","15","1","[с]ѧ идѣаше съ нима ."
"LUKE","24","16","0","очи же ею дръжаашете сѧ да его не познаате ."
"LUKE","24","17","0","рече же къ нима . что сѫтъ словеса си о нихъже сътѧѕаата сѧ къ"
"LUKE","24","17","1","себѣ идѫща . ꙇ еста дрѧхла ."
"LUKE","24","18","0","отъвѣштавъ же единъ емоуже имѧ клеопа . рече къ немоу . тꙑ ли единъ"
"LUKE","24","18","1","пришълецъ еси въ ҇мъ . ꙇ не чю бꙑвъшиихъ въ дьни сиѩ ."
"LUKE","24","19","0","ꙇ рече има кꙑхъ . она же рѣсте емоу ."
"LUKE","24","19","1","ѣже о исѣ назарѣнинѣ . ꙇже бꙑстъ мѫжъ ⷫ҇ркъ силенъ ."
"LUKE","24","19","2","дѣломь и словомь . прѣдъ ⷠ҇мъ и вьсѣми людьми . ꙇ"
"LUKE","24","20","0","како и прѣдашѧ архиереи и кьнѧѕи наши . на осѫждение съмръти ."
"LUKE","24","20","1","и пропѧсѧ и ."
"LUKE","24","21","0","мꙑ же надѣемь сѧ ѣко сь естъ хотѧи ҇лѣ избавити ."
"LUKE","24","21","1","нь ꙇ҅ надъ вьсѣми сими третии се день иматъ дънесь ."
"LUKE","24","21","2","отъ нелиже си бꙑшѧ ."
"LUKE","24","22","0","нъ ꙇ҅ женꙑ единꙑ отъ насъ . оужасишѧ нꙑ бꙑвьшѧ рано оу гроба ."
"LUKE","24","23","0","ꙇ не обрѣтъшѧ тѣлесе его . придѫ ⷢ҇лѭштѧ ."
"LUKE","24","23","1","ꙇ авление ҇ньꙉлъ видѣвъшѧ . ꙇже ⷢ҇лѭтъ і жива ."
"LUKE","24","24","0","ꙇ идѫ едини отъ насъ къ гробоу . ꙇ обрѣтѫ тако ѣкоже и женꙑ рѣшѧ ."
"LUKE","24","24","1","самого же не видѣшѧ ."
"LUKE","24","25","0","ꙇ тъ рече къ нима . Ѡ несъмꙑслънаа и мѫдъна ⷭ҇дцмь . вѣровати о"
"LUKE","24","25","1","вьсѣхъ ѣже ⷢ҇лашѧ ⷫ҇рци ."
"LUKE","24","26","0","не тако ли подобаше пострадати ⷯ҇оу . ꙇ҅ вьнити въ славѫ своѭ ."
"LUKE","24","27","0","ꙇ наченъ отъ мосѣа и отъ вьсѣхъ пророкъ съказаше има кънигъ ."
"LUKE","24","27","1","ѣже бѣахѫ о немь ."
"LUKE","24","28","0","ꙇ҅ приближишѧ сѧ вь весь вь нѭже идѣашете ."
"LUKE","24","28","1","ꙇ тъ творѣаше сѧ дале ити ."
"LUKE","24","29","0","ꙇ нѫждаашете и ⷢ҇лѭшта . облѧѕи съ нама ѣко при вечерѣ естъ ."
"LUKE","24","29","1","ꙇ прѣклонилъ сѧ естъ юже день . ꙇ вьниде съ нима облешть ."
"LUKE","24","30","0","ꙇ бꙑстъ ѣко възлеже съ нима . приемъ хлѣбъ ⷠ҇лгви ."
"LUKE","24","30","1","ꙇ прѣломь даѣаше има ."
"LUKE","24","31","0","онѣма же отврѣсте сѧ очи и познасте и . ꙇ тъ иштезе отъ нею ."
"LUKE","24","32","0","ꙇ рѣсте къ себѣ . не ⷭ҇рдце ли наю горꙙ бѣ въ наю ."
"LUKE","24","32","1","егда ⷢ҇лааше къ нама на пѫти . ꙇ ѣко съказаше нама кънигꙑ ."
"LUKE","24","33","0","ꙇ въставъша во тъ часъ вратисте сѧ въ ҇҅мъ . ꙇ обрѣте{с}та"
"LUKE","24","33","1","съвъкоуплъшѧ сѧ единого на десѧте . ꙇ иже бѣахѫ съ ними"
"LUKE","24","34","0","г҃лѭштѧ . въ істинѫ ѣко въста ⷯ҇ъ и ѣви сѧ симоноу ."
"LUKE","24","35","0","ꙇ та повѣдаашете ѣже бꙑшѧ на пѫти . ꙇ ѣко сѧ позна има въ"
"LUKE","24","35","1","прѣломлении хлѣба ⁘ кⷰ҇ ⁘"
"LUKE","24","36","0","Си же имъ ⷢ҇лѭштемъ . самъ исъ ста по срѣдѣ ихъ ⁘"
"LUKE","24","36","1","{въскресъ} {исъ} {из} {мрътвꙑихъ}"
"LUKE","24","36","2","{ста} {по} {срѣдѣ} {оученикъ} {своихъ} и ⷢ҇ла имъ ."
"LUKE","24","36","3","миръ вамъ . азъ есмъ не боите сѧ ."
"LUKE","24","37","0","оубоѣвъше же сѧ и пристрашъни бꙑвъше . мьнѣахѫ ⷣ҇хъ видѧште ."
"LUKE","24","38","0","и рече имъ чьто съмѫштени есте . и по что помꙑшлениѣ въходѧтъ въ"
"LUKE","24","38","1","с҃рдца ваша ."
"LUKE","24","39","0","видите рѫцѣ мои и ноѕѣ мои . ѣко самъ азъ есмъ ."
"LUKE","24","39","1","осѧжате мѧ и видите . ѣко ⷣ҇хъ плъти и кости не иматъ ."
"LUKE","24","39","2","ѣкоже мѧ видите имѫща ."
"LUKE","24","40","0","ꙇ се рекъ показа имъ рѫцѣ и ноѕѣ ⁘"
"LUKE","24","41","0","Еште же не вѣроуѭштемъ имъ отъ радости и чюдѧштемъ сѧ . рече имъ ."
"LUKE","24","41","1","ꙇмате ли чъто сънѣдъно съде ."
"LUKE","24","42","0","они же дашѧ емоу рꙑбꙑ печенꙑ чѧсть . ꙇ отъ бъчелъ сътъ ."
"LUKE","24","43","0","ꙇ въземъ прѣдъ ними ѣстъ . прочее дастъ имъ ."
"LUKE","24","44","0","рече же имъ се сѫтъ словеса . ѣже ⷢ҇лахъ къ вамъ еште сꙑ съ вами ."
"LUKE","24","44","1","ѣко подобаатъ съконьчати сѧ въсѣмъ написанꙑмъ ."
"LUKE","24","44","2","въ законѣ мосѣовѣ и ⷫ҇рцхъ . ꙇ ⷫ҇слъмѣхъ о мьнѣ ."
"LUKE","24","45","0","тъгда отвръзе имъ оумъ да разоумѣѭтъ кънигꙑ ."
"LUKE","24","46","0","ꙇ рече имъ ѣко тако естъ писано . и тако подобааше пострадати ⷯ҇оу ."
"LUKE","24","46","1","и въскръснѫти отъ мрътвꙑхъ . третии день ꙇ проповѣдати сѧ въ імѧ"
"LUKE","24","46","2","его покаанию҅ ."
"LUKE","24","47","0","ꙇ отъпоуштению грѣховъ въ вьсѣхъ ѩзꙑцѣхъ . наченъше отъ има ."
"LUKE","24","48","0","вꙑ же есте съвѣдѣтеле симъ ."
"LUKE","24","49","0","ꙇ се азъ посълѭ обѣтование ⷪ҇тца моего на вꙑ ."
"LUKE","24","49","1","вꙑ же сѣдѣте въ градѣ иероусалимъсцѣ . доньдеже облѣчете сѧ"
"LUKE","24","49","2","силоѭ съ вꙑше ."
"LUKE","24","50","0","изведе же ѩ вонъ до витаниѩ҅ . и въздвигъ рѫцѣ свои благослови ѩ ."
"LUKE","24","51","0","ꙇ бꙑстъ егда благословѣше ѩ . отъстѫпи отъ нихъ . ꙇ възношааше сѧ ."
"LUKE","24","51","1","на небо ."
"LUKE","24","52","0","ꙇ ти поклоньше сѧ емоу . възвратишѧ сѧ въ и҅мъ . съ радостиѭ велиеѭ ."
"LUKE","24","53","0","ꙇ бѣахѫ въ ꙇ҅нѫ въ ⷰ҇ркве . хвалѧште и ⷠ҇лагословѧште ⷠ҇а аминь кⷰ҇ ⁘"
"LUKE","24","53","1","ЕВАНЬꙈЛИЕ ОТЪ ЛОуКꙐ ⁘ ⁘ ⁘ ⁘"
"LUKE","24","53","2","⁘ стиховъ ⁘"
"JOHN","0","0","1","ГЛАВꙐ ЕВАнЬꙈЕЛИѢ ЕЖЕ ОТЪ ꙆОАНА ⁘"
"JOHN","0","0","2","а҃ О҅ брацѣ бꙑвъшиимъ въ кана галилѣи . ⁘"
"JOHN","0","0","3","б҃ О҅ изгънанꙑхъ и ⷰ҇ркве ⁘ ⁘"
"JOHN","0","0","4","в҃ О никодимѣ ⁘"
"JOHN","0","0","5","г҃ О въпрошении очиштению ⁘"
"JOHN","0","0","6","д҃ О самарѣнꙑни ⁘"
"JOHN","0","0","7","е҃ О ⷰ҇сри мѫжи ⁘"
"JOHN","0","0","8","ж҃ О имѫштиимъ ⷸ҇ и о ҇ лѣтъ въ недѫѕѣ ⁘"
"JOHN","0","0","9","ѕ҃ О пѧти хлѣбъ ⁘"
"JOHN","0","1","0","з҃ О морьсцѣемь хождений ⁘"
"JOHN","0","1","1","ꙇ҃ О роженѣемь слѣпѣ ⁘"
"JOHN","0","1","2","а҃ꙇ О лазари ⁘"
"JOHN","0","1","3","б҃ꙇ О помазавъшии ⷢ҇а мѵромь ⁘"
"JOHN","0","1","4","в҃ꙇ О нихъже рече июда ⁘"
"JOHN","0","1","5","г҃ꙇ О осьлѧти ⁘"
"JOHN","0","1","6","д҃ꙇ О пришедъшиихъ елиньнѣхъ ⁘"
"JOHN","0","1","7","е҃ꙇ О оумꙑвании ⁘"
"JOHN","0","1","8","ж҃ꙇ О параклитѣ ⁘"
"JOHN","0","1","9","ѕ҃ꙇ О испрошении тѣлесе ⷢ҇нѣ ⁘"
"JOHN","1","23","1","-съ въпиѭштааго въ поустꙑни . ꙇсправите пѫть гнь ."
"JOHN","1","23","2","ѣкоже рече исаиѣ ⷫ҇ркъ ."
"JOHN","1","24","0","ꙇ посълании бѣахѫ отъ фарисѣи ."
"JOHN","1","25","0","ꙇ въпросишѧ и и рѣшѧ емоу . что оубо ⷦ҇рштаеши . аште тꙑ нѣси ⷯ҇ъ ."
"JOHN","1","25","1","ни илиѣ ни ⷫ҇ркъ ."
"JOHN","1","26","0","отъвѣшта имъ иоанъ ⷢ҇лѧ . азъ ⷦ҇рщаѭ въ водѣ . по срѣдѣ же васъ"
"JOHN","1","26","1","стоитъ . егоже вꙑ не вѣсте ."
"JOHN","1","27","0","сь естъ грѧдꙑи по мьнѣ . ꙇже прѣдъ мъноѭ бꙑстъ ."
"JOHN","1","27","1","емоуже азъ нѣсмъ достоинъ . да отрѣшо ремень сапогоу его ."
"JOHN","1","28","0","си вь витании бꙑшѧ об онъ полъ иоръдана . идеже бѣ иоанъ кръстѧ ⁘"
"JOHN","1","28","1","кⷰ҇ ⁘"
"JOHN","1","29","0","Въ оутрѣи день видѣ иса грѧдѫшта къ себѣ ."
"JOHN","1","29","1","ꙇ ⷢ҇ла се агнецъ ⷠ҇жіи . въземлѧи грѣхꙑ мира вьсего ."
"JOHN","1","30","0","сь естъ о немьже азъ рѣхъ . по мьнѣ грѧдетъ можъ ."
"JOHN","1","30","1","ꙇже прѣдъ мъноѭ бꙑⷭ҇ . ѣко пръвѣи мене бѣ ."
"JOHN","1","31","0","ꙇ азъ не вѣдѣахъ его . нъ да ѣвитъ сѧ издраилеви . сего ради азъ"
"JOHN","1","31","1","придъ въ водѣ кръстѧ ."
"JOHN","1","32","0","ꙇ съвѣдѣтельствова иоанъ ⷢ҇лѧ . ѣко видѣхъ ⷣ҇хъ съходѧшть ."
"JOHN","1","32","1","ѣко голѫбь съ небесе . ꙇ прѣбꙑстъ на немь ."
"JOHN","1","33","0","и азъ не вѣдѣахъ его . нъ посълавꙑи мѧ кръститъ въ водѣ ."
"JOHN","1","33","1","тъ мьнѣ рече . надъ ньже оузьриши ⷣ҇хъ съходѧштъ ."
"JOHN","1","33","2","ꙇ прѣбꙑваѭштъ  на немь . сь есть крьстѧи ⷣ҇хмь ⷭ҇тꙑмь ."
"JOHN","1","34","0","и азъ видѣхъ и съвѣдѣтельствовахъ . ѣко сь естъ ⷭ҇нъ ⷠ҇жіи . ⁘"
"JOHN","1","35","0","Вь оутрѣи же день пакꙑ стоѣаше иоань . ꙇ отъ оученикъ его дъва ."
"JOHN","1","36","0","ꙇ оузьрѣ иса грѧдѫшта . ⷢ҇ла се агнецъ ⷠ҇жии ."
"JOHN","1","37","0","ꙇ слꙑшасте и оба оученика ⷢ҇лштъ . ꙇ по исѣ идете ."
"JOHN","1","38","0","обраштъ же сѧ исъ . и видѣвъ ѣ по себѣ идѫшта . ⷢ҇ла има"
"JOHN","1","39","0","чесо ищета . она же рѣсте емоу равꙿви . еже ⷢ҇летъ сѧ  съказаемо"
"JOHN","1","39","1","оучителю . къде живеши ."
"JOHN","1","40","0","г҃ла има . придѣта и видита . придете же и видѣсте къде живѣаше ."
"JOHN","1","40","1","ꙇ прѣбꙑсте оу него день тъ . година бѣ ѣко девѧтаѣ ."
"JOHN","1","41","0","бѣ же аньдрѣа братръ симона петра . единъ отъ обоѭ слꙑшавъшюю҅"
"JOHN","1","41","1","отъ иоана ."
"JOHN","1","41","2","ꙇ по немь шьдъшюю ."
"JOHN","1","42","0","Обрѣте сь прѣжде братра своего симона ."
"JOHN","1","42","1","ꙇ ⷢ҇ла емоу обрѣтомъ месиѭ҄ . еже естъ съказаемо ⷯ҇ъ ."
"JOHN","1","43","0","ꙇ приведе и къ исви . възърѣвъ же на нь исъ рече . тꙑ еси симонъ"
"JOHN","1","43","1","с҃нъ ионинъ . тꙑ наречеши сѧ кифа еже съказаатъ сѧ петръ . ⁘"
"JOHN","1","44","0","Въ оутрѣи же день въсхотѣ исъ изити въ галилѣѭ ."
"JOHN","1","44","1","ꙇ обрѣте филипа . ꙇ ⷢ҇ла емоу исъ грѧди по мьнѣ ."
"JOHN","1","45","0","бѣ же филипъ отъ виѳсаидꙑ отъ града аньдрѣева и петрова ."
"JOHN","1","46","0","обрѣте филипъ натанаилѣ . ꙇ ⷢ҇ла емоу ."
"JOHN","1","46","1","егоже писа мосии въ законѣ и ⷫ҇рци ."
"JOHN","1","46","2","обрѣтомъ иса ⷭ҇на иосифова . ꙇже отъ назарета ."
"JOHN","1","47","0","ꙇ ⷢ҇ла емоу натанаиль . отъ назарета можетъ ли что добро бꙑти ."
"JOHN","1","47","1","ꙇ ⷢ҇ла емоу филипъ приди и виждъ ."
"JOHN","1","48","0","видѣ же исъ натанаилѣ грѧдѫшта къ себѣ . ꙇ ⷢ҇ла о немь ."
"JOHN","1","48","1","се вꙑ истинѫ издлѣнинъ въ намъже льсти нѣстъ ."
"JOHN","1","49","0","г҃ла емоу натанаиль . како мѧ знаеши . отъвѣшта исъ и рече емоу ."
"JOHN","1","49","1","прѣжде даже не ⷡ҇ъзгласи тебе филипъ сѫшта подъ смоковьницеѭ"
"JOHN","1","49","2","видѣхъ тѧ ."
"JOHN","1","50","0","отъвѣшта натанаиль и ⷢ҇ла емоу . равьви и тꙑ еси ⷭ҇нъ ⷠ҇жіи ."
"JOHN","1","50","1","тꙑ еси ⷰ҇срь ҇здраилевъ ."
"JOHN","1","51","0","отъвѣшта исъ и рече емоу . зане рѣхъ ти ѣко видѣхъ тѧ подъ"
"JOHN","1","51","1","смоковъницеѭ҄ вѣроуеши . больша сихъ оузьриши ."
"JOHN","1","52","0","ꙇ ⷢ҇ла емоу амин амнъ ⷢ҇лѭ вамъ . отъ селѣ оузьрите ⷩ҇ебса о҅твръста ."
"JOHN","1","52","1","ꙇ ҇нꙉлꙑ ⷠ҇жиѩ҅ въсходѧщѧ и низъходѧштѧ надъ ⷭ҇на ⷱ҇лвскааго ⁘"
"JOHN","2","1","0","Ꙇ въ третии день бракъ бꙑстъ въ кана галилеисцѣи ."
"JOHN","2","1","1","ꙇ бѣ мати исва тоу ."
"JOHN","2","2","0","зъванъ же бꙑстъ и исъ . ꙇ оученици его на бракъ ."
"JOHN","2","3","0","ꙇ недоставъшю виноу . ⷢ҇ла мати исва къ немоу . вина не имѫтъ ."
"JOHN","2","4","0","г҃ла еи исъ . что естъ мьнѣ и тебѣ жено . не оу приде година моѣ ."
"JOHN","2","5","0","г҃ла мати его слоугамъ . еже аште ⷢ҇летъ вамъ сътворите ."
"JOHN","2","6","0","бѣ же тоу водоносъ камѣнъ шесть лежѧштъ . по очиштению июдеискоу ."
"JOHN","2","6","1","въмѣстѧшть по дьвѣма ли тремъ мѣрамъ ."
"JOHN","2","7","0","г҃ла имъ исъ . наплъните водоносꙑ водꙑ . ꙇ наплънишѧ ѩ до връха ."
"JOHN","2","8","0","и ⷢ҇ла имъ . почръпѣте нꙑнѣ и принесѣте арꙿхитриклинови ."
"JOHN","2","8","1","ꙇ принѣсѧ ."
"JOHN","2","9","0","ѣко же въкоуси архитриклинъ вина бꙑвъшааго отъ водꙑ ."
"JOHN","2","9","1","ꙇ не вѣдѣаше отъ кѫдоу естъ . а слоугꙑ вѣдѣхѫ почръпъшеи водѫ ."
"JOHN","2","9","2","пригласи жениха архитриклинъ ."
"JOHN","2","10","0","ꙇ ⷢ҇ла емоу . вьсѣкъ ⷱ҇лвкъ прѣжде доброе вино полагаатъ ."
"JOHN","2","10","1","ꙇ егда оупиѭтъ сѧ тогда тачѣе҅ ."
"JOHN","2","10","2","тꙑ же съблюде доброе вино до селѣ ."
"JOHN","2","11","0","сътвори начѧтокъ знамениемъ исъ . въ кана галилеисцѣи . ꙇ ѣви"
"JOHN","2","11","1","славѫ своѭ҄ . ꙇ вѣровашѧ во нь оученици его ⁘ кⷰ҇ ⁘"
"JOHN","2","12","0","По семь съниде исъ въ каперънаоумъ . самъ и мати его ."
"JOHN","2","12","1","ꙇ братриѣ его . ꙇ оученици  его . ꙇ тоу не мъногꙑ дьни прѣбꙑшѧ ."
"JOHN","2","13","0","ꙇ близъ бѣ пасха июдеиска . ꙇ вьзиде исъ въ имъ ."
"JOHN","2","14","0","ꙇ обрѣте въ ⷰ҇ркве продаѭштѧѩ овъцѧ и волꙑ . ꙇ голѫби ."
"JOHN","2","14","1","ꙇ пѣнѧжъникꙑ сѣдѧштѧ ."
"JOHN","2","15","0","ꙇ сътвори бичь отъ връвии҅ . вьсѧ изгъна и ⷰ҇ркве . овъцѧ же и волꙑ ."
"JOHN","2","15","1","ꙇ тръжьникомъ расꙑпа пѣнѧѕꙑ . ꙇ дъскꙑ опровръже ."
"JOHN","2","16","0","ꙇ продаѭштимъ голѫби рече . вьзьмѣте си отъ сѫдоу . не творите"
"JOHN","2","16","1","домоу отъца моего домоу коупльнааго ."
"JOHN","2","17","0","помѣнѫшѧ же оученици его . ѣко написано естъ . жалость домоу твоего"
"JOHN","2","17","1","сънѣстъ мѧ ."
"JOHN","2","18","0","отъвѣщашѧ же июдеи и рѣшѧ емоу ."
"JOHN","2","18","1","кое знамение ѣвлѣеши намъ ѣко си твориши ."
"JOHN","2","19","0","ѡтъвѣща исъ и рече имъ . разорите ⷰ҇рквь сиѭ . ꙇ трьми деньми"
"JOHN","2","19","1","вьздвигнѫ ѭ҅ ."
"JOHN","2","20","0","рѣшѧ же июдеи . четꙑръми десѧтꙑ и шестиѭ лѣтъ съзъдана"
"JOHN","2","20","1","бꙑⷭ҇ ⷰ҇ркꙑ си . ꙇ тꙑ ли трьми деньми вьздвигнеши ѭ ."
"JOHN","2","21","0","онъ же глааше о ⷰ҇ркви тѣла своего ."
"JOHN","2","22","0","Е҅гда оубо въста отъ мрътвꙑхъ . помѣнѫшѧ оученици его"
"JOHN","2","22","1","ѣко се ⷢ҇лааше . ꙇ҅ вѣрѫ ѩсѧ кънигамъ"
"JOHN","2","22","2","и словеси еже рече исъ ⁘ кⷰ҇ ⁘"
"JOHN","2","23","0","Егда же бѣ въ имѣⷯ҇ . въ пасха въ праздьникъ ."
"JOHN","2","23","1","мъноѕи вѣровашѧ въ імѧ его . видѧще знамениѣ его еже творѣаше ."
"JOHN","2","24","0","самъ же исъ не въдааше себе въ вѣрѫ ихъ ."
"JOHN","2","24","1","ꙇмъже самъ вѣдѣаше въсѧ ."
"JOHN","2","25","0","ꙇ ѣко не трѣбовааше да къто съвѣдѣтельствоуоутъ о ⷱ҇лвцѣ . самъ бо"
"JOHN","2","25","1","вѣдѣаше что бѣдѣаше въ ⷱ҇лвцѣ ⁘ ҇ неⷣ҇ . в чⷦ҇ь ⁘"
"JOHN","2","25","2","зⷱ҇ ⁘ внⷡ҇ром ⁘"
"JOHN","3","1","0","Бѣ же ⷱ҇лвкъ отъ фарисѣи . никодимъ имѧ емоу . кънѧѕъ июдеискъ ."
"JOHN","3","2","0","съ приде къ немоу ноштиѭ . и рече емоу равьвии . вѣмь ѣко отъ ⷠ҇а"
"JOHN","3","2","1","пришелъ еси оучитель . никтоже бо не можетъ знамении сихъ творити ."
"JOHN","3","2","2","ѣже тꙑ твориши . аште не бѫдетъ ⷠ҇ъ съ нимъ ."
"JOHN","3","3","0","отъвѣща исъ и҅ рече емоу . амин . амин ⷢ҇лѭ тебѣ ."
"JOHN","3","3","1","аште кто не родитъ сѧ съ вꙑше . не можетъ видѣти ⷰ҇срствиѣ ⷠ҇жиѣ ."
"JOHN","3","4","0","г҃ла къ немоу никодимъ . како можетъ члвкъ родити с{ѧ}ѧ старъ сꙑ ."
"JOHN","3","4","1","еда можетъ въторицеѭ въ чрѣво вьлѣсти матере своеѩ и родити сѧ ."
"JOHN","3","5","0","отъвѣшта исъ аминь ⷢ҇лѭ тебѣ . аще кто не родитъ сѧ водоѭ҄"
"JOHN","3","5","1","и ⷣ҇хомь . не можетъ вьнити въ цⷭ҇рвие ⷠ҇жие҅ ."
"JOHN","3","6","0","рожденꙑ отъ плъти плъть естъ . ꙇ҅ рожденꙑ отъ ⷣ҇ха ⷣ҇хъ естъ ."
"JOHN","3","7","0","не диви сѧ ѣко рѣхъ ти . подобаатъ вамъ родити сѧ съ вꙑше ."
"JOHN","3","8","0","доухъ идеже хоштетъ доушетъ . ꙇ глаⷭ҇ его слꙑшиши . нъ не вѣси отъ"
"JOHN","3","8","1","кѫдоу придетъ и камо идетъ . тако естъ вьсѣкъ рожденꙑ отъ ⷣ҇ха ."
"JOHN","3","9","0","отъвѣшта никодимъ и рече емоу . како могѫтъ си бꙑти ."
"JOHN","3","10","0","отъвѣща исъ и рече емоу . тꙑ еси оучитель . ҇лвъ ."
"JOHN","3","10","1","и сихъ ли не вѣси ."
"JOHN","3","11","0","аминь аминь ⷢ҇лѭ тебѣ . ѣко еже вѣмь ⷢ҇лмь . ꙇ еже видѣхомъ"
"JOHN","3","11","1","съвѣдѣтельствоуемъ  . ꙇ съвѣдѣтелъства нашего не приемлете ."
"JOHN","3","12","0","аште земъна рѣхъ вамъ и не вѣроуоуте . како аште реко вамъ ⷩ҇бска"
"JOHN","3","12","1","вѣроуоуте ."
"JOHN","3","13","0","ꙇ никтоже възиде ⷩ҇бо . тъкмо съшедꙑ ⷭ҇нбсе . ⷭ҇н чⷭ҇кꙑ сꙑ ⷩ҇нбсе ."
"JOHN","3","14","0","ꙇ҅ ѣкоже моси вьзнесе змиѭ въ поустꙑни . тако подобаатъ сѧ"
"JOHN","3","14","1","възнести сꙑноу ⷱ҇лвскоумоу ."
"JOHN","3","15","0","да вьсѣкъ вѣроуѩи во нь не ⷫ҇огꙑбнетъ ."
"JOHN","3","15","1","нъ иматъ живота вѣчънааго ⁘ ⷦ҇ц ⁘"
"JOHN","3","16","0","Тако бо ⷠ҇ъ вьзлюби мира . ѣко ⷭ҇на своего иночѧдааго дастъ . да"
"JOHN","3","16","1","вь{сѣ}сѣкъ вѣроуѩи на нь не погꙑбнетъ ."
"JOHN","3","16","2","нꙑ иматъ живота вѣчънааго ."
"JOHN","3","17","0","не посъла бо ⷠ҇ъ ⷭ҇на своего вь миръ да содитъ мироу . нъ да съпасетъ"
"JOHN","3","17","1","сѧ миръ имъ ."
"JOHN","3","18","0","вѣроуѩи во нь не бодетъ осѫжденъ . а не вѣроуѩи"
"JOHN","3","18","1","юже осѫжденъ естъ . ѣко не вѣрова въ імѧ иночѧдааго ⷭ҇на ⷠ҇жиѣ ."
"JOHN","3","19","0","сь естъ содъ приде бо свѣтъ въ миръ . ꙇ възлюбишѧ ⷱ҇лвци паче тъмѫ"
"JOHN","3","19","1","неже свѣтъ . бѣшѧ бо ихъ дѣла зъла ."
"JOHN","3","20","0","вьсѣкъ бо дѣлаѩи зъла . ненавидитъ свѣта ."
"JOHN","3","20","1","ꙇ не приходитъ къ свѣтоу . да не о[бли]чѧтъ сѧ дѣла его ."
"JOHN","3","20","2","ѣко зъла сѫтъ ."
"JOHN","3","21","0","а творѧи истино грѧдетъ къ свѣтоу . да авѧтъ сѧ дѣла его"
"JOHN","3","21","1","ѣко о ⷠ҇ѕѣ сѫтъ съдѣлана ⁘ кⷰ҇ ⁘ зⷱ҇ ⁘"
"JOHN","3","22","0","По сихъ приде исъ ꙇ҅ оу҅ченици его въ іюденскѫѭ землѭ ."
"JOHN","3","22","1","ꙇ тоу живѣаше съ ними и кръштааше ."
"JOHN","3","23","0","бѣ же иоанъ кръстѧ вь еннонѣ . близъ салимови . ѣко  водꙑ мъногꙑ"
"JOHN","3","23","1","бѣахѫ тоу . ꙇ прихождаахѫ и кръштаахѫ сѧ ."
"JOHN","3","24","0","не оу бо бѣ въсажденъ въ темьницѫ иоанъ ⁘"
"JOHN","3","25","0","Бꙑстъ же сътѧѕание отъ оучени{ни}къ иоановъ . съ ꙇ҅юдеи ."
"JOHN","3","25","1","о очиштении ."
"JOHN","3","26","0","ꙇ придѫ къ иоаноу и рѣшѧ емоу равьви . ꙇже бѣ съ тобоѭ об онъ полъ"
"JOHN","3","26","1","иоръдана . емоуже тꙑ съвѣдѣтельствова . се сь крьштаатъ и вьси"
